Id,Prices,Volumes,Market_Cap,Date
staked-ether,3327.276910059446,840972.2853189744,1170214897.8005838,2021-05-19
staked-ether,2469.5820319152413,9807968.590125304,904861058.5097243,2021-05-20
staked-ether,2738.7558636932326,3771081.677446625,962371941.7649771,2021-05-21
staked-ether,2393.131601681522,2148359.395694689,844568022.8309705,2021-05-22
staked-ether,2291.951272383459,2037601.211628654,962431004.9661512,2021-05-23
staked-ether,2107.1096801280564,1929898.2021083643,867119265.0082828,2021-05-24
staked-ether,2605.9755304831187,2889370.452775026,1078149785.2522917,2021-05-25
staked-ether,2692.770315645141,2470541.009721001,1134615330.4645839,2021-05-26
staked-ether,2864.9359668592583,4084409.23666278,1204718909.0301158,2021-05-27
staked-ether,2737.561140172022,8227280.43943255,1214557376.2937343,2021-05-28
staked-ether,2416.3744337252556,1864800.1677993648,1062509186.3598927,2021-05-29
staked-ether,2284.5217123444268,14744905.265661975,997552834.2905425,2021-05-30
staked-ether,2380.7152618390073,2196306.4940612563,1056973450.8858551,2021-05-31
staked-ether,2686.587504263337,20585531.326668836,1213071707.9638631,2021-06-01
staked-ether,2629.82439468256,47492268.829229526,1183426039.323147,2021-06-02
staked-ether,2709.8252454444087,6757403.2216157215,1233045994.7736,2021-06-03
staked-ether,2871.0438122979585,1387056.3272320854,1311122176.8709826,2021-06-04
staked-ether,2686.4342464554893,1795494.9886855476,1232282614.7543592,2021-06-05
staked-ether,2589.516060618161,863759.9980169901,1188509689.7182548,2021-06-06
staked-ether,2703.3800747943146,2352496.2028536433,1240978738.45256,2021-06-07
staked-ether,2589.644352154117,2906039.0308958325,1204690845.99007,2021-06-08
staked-ether,2525.3271219928274,2212508.729091388,1176110910.7923038,2021-06-09
staked-ether,2619.8681110558573,7499492.335316165,1229435515.2744942,2021-06-10
staked-ether,2487.4110950786517,1186083.5464135646,1177678060.441553,2021-06-11
staked-ether,2350.349074624293,1579570.500958218,1133657361.145431,2021-06-12
staked-ether,2381.8254607909585,7520951.110591628,1186386362.0820541,2021-06-13
staked-ether,2501.981172760692,151823.55941165122,1245029336.9615324,2021-06-14
staked-ether,2586.2766548728714,4796620.855913538,1286581010.9708745,2021-06-15
staked-ether,2555.228993516616,2352052.6060850327,1281508725.5186393,2021-06-16
staked-ether,2356.4772009719914,18449728.165168244,1225158886.706917,2021-06-17
staked-ether,2377.527064653595,23461987.96277991,1236034424.1817787,2021-06-18
staked-ether,2225.1205039866163,2535000.0532352645,1165932426.9861948,2021-06-19
staked-ether,2182.432492061676,1773255.8642169682,1157267332.375596,2021-06-20
staked-ether,2256.927452771751,6689547.717737316,1201432084.7911108,2021-06-21
staked-ether,1892.3607594230407,3188546.740436682,1015954766.2943395,2021-06-22
staked-ether,1867.5637768727618,17661797.585845318,1004198747.6766669,2021-06-23
staked-ether,1960.2035432172559,5482903.254560096,1052557627.9817564,2021-06-24
staked-ether,1988.5018927821723,9987410.926060481,1069719994.0503801,2021-06-25
staked-ether,1825.6278442800492,3086762.197396664,984074729.8009964,2021-06-26
staked-ether,1795.1260315776153,620753.8352515904,968013292.2225733,2021-06-27
staked-ether,1959.416763098659,2162599.4991514715,1054175083.3489673,2021-06-28
staked-ether,2085.9838827615044,6398836.625860775,1125874878.2043686,2021-06-29
staked-ether,2182.322387501916,365488.80811873527,1213341320.4139566,2021-06-30
staked-ether,2262.23124635836,303809.0286365178,1256728376.3778224,2021-07-01
staked-ether,2123.9452193812754,44385149.04654978,1235706193.3373206,2021-07-02
staked-ether,2152.709017416191,967033.3634331414,1260130988.1336462,2021-07-03
staked-ether,2212.5551197523696,642680.0610680548,1292546506.5927355,2021-07-04
staked-ether,2342.320048511181,227776.20912128154,1401762530.4935882,2021-07-05
staked-ether,2234.2200679277503,424691.5990481987,1348965067.8893256,2021-07-06
staked-ether,2330.465193419901,441428.08921239304,1410254310.372995,2021-07-07
staked-ether,2331.2531227021386,849894.9700565657,1415237829.8475943,2021-07-08
staked-ether,2121.6462535366436,3088812.443334145,1300630348.7070236,2021-07-09
staked-ether,2158.550022585467,363754.5549086522,1368106240.040887,2021-07-10
staked-ether,2124.467392441253,386546.85676217574,1349999809.670865,2021-07-11
staked-ether,2139.8903911757825,17866798.070544843,1361670252.5829895,2021-07-12
staked-ether,2039.8738256950169,2034285.1414024422,1299166611.04927,2021-07-13
staked-ether,1942.8015631666894,1372770.5104059065,1239435618.1409929,2021-07-14
staked-ether,1994.7054307039175,1134236.8602757903,1275247541.392101,2021-07-15
staked-ether,1918.7355146837454,4821190.937995237,1227482244.6058474,2021-07-16
staked-ether,1861.9454796656094,1052258.2686467592,1197141202.9568176,2021-07-17
staked-ether,1896.574816198961,2134401.913261352,1217339992.314434,2021-07-18
staked-ether,1901.1154990645603,2806651.0383813037,1220783640.5140035,2021-07-19
staked-ether,1820.1866990231097,1006382.740441064,1182675106.5331047,2021-07-20
staked-ether,1792.9902136870703,12587729.725598652,1169089352.8160412,2021-07-21
staked-ether,1986.890551037097,16360434.161902037,1299848473.9935868,2021-07-22
staked-ether,2018.9633042027706,5099313.7545952955,1338474664.6828988,2021-07-23
staked-ether,2102.0768747264856,2289800.827350965,1395043641.9384449,2021-07-24
staked-ether,2175.7696337970438,4834509.269180354,1447861354.891111,2021-07-25
staked-ether,2183.6369125641013,890321.202919813,1464299815.4088995,2021-07-26
staked-ether,2215.0695972825415,2147321.772623125,1486542868.2520564,2021-07-27
staked-ether,2282.1150328971607,1271637.2671625612,1533369153.741508,2021-07-28
staked-ether,2297.0530384206895,735535.7242826631,1548767015.973868,2021-07-29
staked-ether,2374.4150849436346,837886.1186566851,1610976221.9415655,2021-07-30
staked-ether,2442.885045386841,1587235.5782044833,1665172843.3953876,2021-07-31
staked-ether,2540.8998150876787,20817343.664689746,1750642898.5675738,2021-08-01
staked-ether,2563.221569023431,6507384.234262036,1781247376.7258396,2021-08-02
staked-ether,2623.1038445942763,3252866.049859114,1832995307.547809,2021-08-03
staked-ether,2503.632041006129,63528918.07864276,1813190841.3652246,2021-08-04
staked-ether,2725.6338554372246,5932675.913229329,1985519415.9295423,2021-08-05
staked-ether,2821.1886333829593,7004669.426179064,2069250539.764451,2021-08-06
staked-ether,2877.766362278978,66930125.81630263,2124620288.7734585,2021-08-07
staked-ether,3122.3378198068167,40950372.0142034,2324770641.2592382,2021-08-08
staked-ether,3025.7359841934913,5372702.897466747,2271192541.722215,2021-08-09
staked-ether,3135.7674613644085,5542033.705294693,2317693290.8677187,2021-08-10
staked-ether,3130.6752883691865,5394237.4352613045,2359930127.055248,2021-08-11
staked-ether,3163.7572972514745,16201973.215808451,2391352402.660178,2021-08-12
staked-ether,3030.626266759398,4670233.045542075,2298904637.942945,2021-08-13
staked-ether,3310.2826152703715,33386914.7167554,2534286676.714533,2021-08-14
staked-ether,3263.371421767289,8836782.368376376,2548922898.994465,2021-08-15
staked-ether,3297.264565062863,3031928.640414521,2662352760.9314666,2021-08-16
staked-ether,3154.8728452279347,10322487.098750355,2617322012.938399,2021-08-17
staked-ether,3023.877529917469,4295872.536991717,2533427212.1717405,2021-08-18
staked-ether,3050.182902505608,9612683.72730873,2594355385.104378,2021-08-19
staked-ether,3168.696017962801,21201516.813846715,2707688765.1838036,2021-08-20
staked-ether,3273.6754925090568,11340016.925710224,2934872968.090575,2021-08-21
staked-ether,3234.5305273245026,39364823.79308326,3002840449.854982,2021-08-22
staked-ether,3244.2100410229664,5130949.748680459,3072632792.772217,2021-08-23
staked-ether,3319.2873565191967,11279528.747598689,3249533664.981331,2021-08-24
staked-ether,3185.1598982279424,15175769.37266211,3143629102.763088,2021-08-25
staked-ether,3226.569484168665,38119680.68708841,3234649758.34802,2021-08-26
staked-ether,3122.5856242170025,9105530.984456167,3155379604.4461813,2021-08-27
staked-ether,3258.113047195916,8252000.742767426,3406303411.577397,2021-08-28
staked-ether,3228.409008018433,9320105.866884815,3607125067.1194186,2021-08-29
staked-ether,3208.777552191421,4644176.203043446,3639664707.698614,2021-08-30
staked-ether,3221.3263851021534,52134463.16941185,3673855799.219523,2021-08-31
staked-ether,3419.056919370417,5942070.285076134,3939610032.5180397,2021-09-01
staked-ether,3762.7609132041143,44627055.089667514,4355385527.065058,2021-09-02
staked-ether,3771.2628157322893,11030319.429924184,4400074823.616107,2021-09-03
staked-ether,3904.0781177586427,7378182.090365133,4580908849.444915,2021-09-04
staked-ether,3871.6656688419444,6496137.510481779,4562573934.915925,2021-09-05
staked-ether,3923.7452895704955,2332407.127682765,4614944422.940338,2021-09-06
staked-ether,3899.079418092414,16590347.791543165,4629403641.288021,2021-09-07
staked-ether,3421.6596550009167,24501053.13910589,4243360201.3540545,2021-09-08
staked-ether,3492.418500482004,11094252.242895288,4367036811.7659445,2021-09-09
staked-ether,3390.0630207582876,21284929.043670904,4249377601.5183234,2021-09-10
staked-ether,3155.6418482681156,30184250.34113264,3956928211.474225,2021-09-11
staked-ether,3203.562307416458,649227.8890088741,4062070879.174977,2021-09-12
staked-ether,3371.458951471537,18239823.576188195,4295686319.826685,2021-09-13
staked-ether,3249.238122257878,9195919.437366657,4138885968.6343164,2021-09-14
staked-ether,3371.510949556262,17883109.741726417,4320488277.541482,2021-09-15
staked-ether,3563.3917509926964,16664008.945231166,4564047642.66385,2021-09-16
staked-ether,3536.5725266416384,42294799.00614602,4549280565.716929,2021-09-17
staked-ether,3367.0356164646605,16628883.73573247,4363113999.855167,2021-09-18
staked-ether,3395.256390076024,11024064.071142847,4397679688.852399,2021-09-19
staked-ether,3306.7438173212113,3188276.599413789,4256184677.31314,2021-09-20
staked-ether,2945.1116986567263,29658245.49442964,3813486306.2208214,2021-09-21
staked-ether,2718.1142453748403,4188011.309699247,3548628013.6634407,2021-09-22
staked-ether,3037.3951120354673,5306459.255396743,3960386496.2850966,2021-09-23
staked-ether,3134.0204394536468,11950530.146116162,4097217484.910396,2021-09-24
staked-ether,2907.7532902134653,17438520.119487297,3836860649.4457426,2021-09-25
staked-ether,2917.2231526444384,11381243.08621839,3809603194.1144037,2021-09-26
staked-ether,3030.2536775436047,10173832.811174395,3970274349.822281,2021-09-27
staked-ether,2934.722802410339,12097231.403197113,3858926184.67478,2021-09-28
staked-ether,2796.295413407497,10549648.370668733,3691496027.38746,2021-09-29
staked-ether,2828.2123930351404,9568146.180104645,3727902725.8838577,2021-09-30
staked-ether,2980.4775954663573,5082557.512319852,3949031853.952046,2021-10-01
staked-ether,3278.3988065892863,17597389.74829233,4355913555.668143,2021-10-02
staked-ether,3373.666889863617,27073743.297250737,4491337310.9903755,2021-10-03
staked-ether,3406.337705830292,7339615.617970005,4545561582.576364,2021-10-04
staked-ether,3383.182145350841,17294244.192037147,4551721778.450497,2021-10-05
staked-ether,3497.2811028937067,4107458.9497807254,4780833065.122322,2021-10-06
staked-ether,3564.854358405218,10472440.926047074,4893690070.452201,2021-10-07
staked-ether,3572.7751851933663,37195417.51769334,4905668900.813038,2021-10-08
staked-ether,3543.887548866244,14337599.186819771,4887556006.068642,2021-10-09
staked-ether,3564.27379521868,9678206.678975955,4912626494.778494,2021-10-10
staked-ether,3405.533713271351,9471839.115101798,4703519712.336886,2021-10-11
staked-ether,3497.623242605424,8725530.747043794,4847650322.784992,2021-10-12
staked-ether,3473.760039785408,4925935.790606947,4836544059.701871,2021-10-13
staked-ether,3577.2008376307526,9343734.587472623,4974157811.824798,2021-10-14
staked-ether,3771.0548892306647,20844968.046191104,5249075931.288756,2021-10-15
staked-ether,3853.8505934006266,7308645.313150741,5363151343.088367,2021-10-16
staked-ether,3831.957048820312,20441946.865617644,5333535755.551124,2021-10-17
staked-ether,3816.2446019657336,10808583.049677975,5317801206.567389,2021-10-18
staked-ether,3720.3927428674747,8354967.974524122,5206520369.190967,2021-10-19
staked-ether,3845.811434390387,48334709.15367473,5415682982.844135,2021-10-20
staked-ether,4151.981587422096,30565497.466907676,5841057347.648468,2021-10-21
staked-ether,4045.5741923063965,27756953.88518158,5707843626.377282,2021-10-22
staked-ether,3976.5007112040316,13036049.647728056,5610708639.246541,2021-10-23
staked-ether,4155.008339190241,5761039.50138963,5837502728.800461,2021-10-24
staked-ether,4069.939587216434,26416605.383978758,5749926848.172849,2021-10-25
staked-ether,4199.828145419028,20046295.36491329,5953059092.5434675,2021-10-26
staked-ether,4102.0988720002515,15101408.584115058,5843342602.071635,2021-10-27
staked-ether,3939.648132804377,14766400.500797048,5592327878.260811,2021-10-28
staked-ether,4257.518161892777,22282825.88409318,6028914717.699593,2021-10-29
staked-ether,4384.3539205782,13810579.780977542,6259223476.76445,2021-10-30
staked-ether,4286.654991598203,15927133.190650137,6097961335.768939,2021-10-31
staked-ether,4265.921945523853,12336142.62825983,6095952587.070779,2021-11-01
staked-ether,4293.252158212923,18314630.74203485,6170713784.559676,2021-11-02
staked-ether,4552.327964852445,6476201.435770433,6554099528.471885,2021-11-03
staked-ether,4573.726990595305,7548962.102499904,6594092614.559629,2021-11-04
staked-ether,4516.094540242991,54404228.36080184,6499136992.007166,2021-11-05
staked-ether,4458.102540914385,8446342.4692726,6454118225.869366,2021-11-06
staked-ether,4493.44653894275,4476623.551572271,6499121489.31952,2021-11-07
staked-ether,4587.051957224445,5700462.718695381,6649159267.807342,2021-11-08
staked-ether,4775.452755152845,12420678.877047177,6947051933.09497,2021-11-09
staked-ether,4711.492518607869,7289376.371931542,6886248423.213939,2021-11-10
staked-ether,4598.414527927654,10334934.81171304,6728114010.988432,2021-11-11
staked-ether,4711.588923985917,18420629.44606971,6891785584.005333,2021-11-12
staked-ether,4636.901157771041,7373525.739056768,6799593755.627619,2021-11-13
staked-ether,4621.572163409523,3639004.101643388,6789892928.022081,2021-11-14
staked-ether,4598.067762742563,8384211.276665649,6735285107.815584,2021-11-15
staked-ether,4550.205639948147,16549890.319892542,6725664449.267692,2021-11-16
staked-ether,4209.689919298247,10365591.16427027,6243240709.393653,2021-11-17
staked-ether,4251.5321947765015,6994019.635203169,6283930836.437527,2021-11-18
staked-ether,3954.9107590405342,9531216.647749757,5849360682.37868,2021-11-19
staked-ether,4285.825221934427,90687276.05586945,6348634516.389113,2021-11-20
staked-ether,4394.147480618784,4001936.5304969396,6542839156.8481045,2021-11-21
staked-ether,4308.21063927808,10954859.62607515,6432456065.063097,2021-11-22
staked-ether,4068.072471291511,14424167.074722175,6081683728.812919,2021-11-23
staked-ether,4319.162411842389,15143185.142578203,6455805337.891525,2021-11-24
staked-ether,4232.581528897545,9221537.974091329,6356678942.449415,2021-11-25
staked-ether,4489.562943042966,7518880.670784604,6759971405.736244,2021-11-26
staked-ether,4014.436689671845,9005242.936757026,6028962644.783409,2021-11-27
staked-ether,4058.924264726355,929404.0520406605,6110073492.139746,2021-11-28
staked-ether,4249.007674661704,1099443.1499814587,6400148695.846412,2021-11-29
staked-ether,4383.714226135919,640533.0011474555,6624953873.11269,2021-11-30
staked-ether,4596.5230090601435,494484.51323021296,6968542633.266444,2021-12-01
staked-ether,4545.156140172059,6505661.986577474,6896581704.18211,2021-12-02
staked-ether,4500.007785961225,4510463.850171169,6840774744.628017,2021-12-03
staked-ether,4212.116379309459,12053480.714324197,6446550360.659457,2021-12-04
staked-ether,4073.833512534281,8118427.254530243,6227382852.004574,2021-12-05
staked-ether,4157.0414577584,3526509.6330006826,6378017718.210722,2021-12-06
staked-ether,4307.943334096965,20848780.431556586,6630650363.094756,2021-12-07
staked-ether,4266.902952847442,7489741.296593747,6627832859.681795,2021-12-08
staked-ether,4397.508336974567,10948445.06305246,6820706315.625412,2021-12-09
staked-ether,4114.2108129971,4634653.491363711,6423662628.182414,2021-12-10
staked-ether,3879.7709232376283,11029150.399278762,6089205950.661661,2021-12-11
staked-ether,4045.939520262508,9527545.618834503,6339375293.107472,2021-12-12
staked-ether,4097.184753962518,8090903.63791214,6441079577.147753,2021-12-13
staked-ether,3753.980777771959,9423223.607502142,5914080997.125677,2021-12-14
staked-ether,3829.6174198306126,4657393.234845119,6010594880.602587,2021-12-15
staked-ether,3987.9166974441487,15233993.77891945,6270780455.061357,2021-12-16
staked-ether,3935.687271355892,15019048.698167337,6206399323.125986,2021-12-17
staked-ether,3861.5212970210086,10412098.067565635,6104607352.575231,2021-12-18
staked-ether,3939.651601646989,3761670.437803726,6231647992.167746,2021-12-19
staked-ether,3907.6365086351134,20126089.423880693,6237008946.753379,2021-12-20
staked-ether,3930.4734602596423,10049888.394767575,6286686499.4576,2021-12-21
staked-ether,4016.038814059001,27058841.179429494,6428831755.752763,2021-12-22
staked-ether,3971.8108146435875,7226854.509067253,6367973060.588092,2021-12-23
staked-ether,4088.966416733019,6692048.383933094,6541985648.977486,2021-12-24
