Id,Prices,Volumes,Market_Cap,Date
cosmos,2.7515859138045364,9264.589771779874,0.0,2019-02-24
cosmos,3.0023968122350664,528.4218389533717,0.0,2019-02-25
cosmos,3.740964101386213,10766.49468378952,0.0,2019-02-26
cosmos,3.99231201231624,13527.310483811609,0.0,2019-02-27
cosmos,3.5284050911536697,3560.4077253304335,0.0,2019-02-28
cosmos,2.8001866902790216,5925.559060900146,0.0,2019-03-01
cosmos,3.2982892776070383,13746.972863031151,0.0,2019-03-02
cosmos,3.9013606463714656,221.40221668158065,0.0,2019-03-03
cosmos,3.8550297936665885,230.415130767452,0.0,2019-03-04
cosmos,5.179266239045418,12827.385108919007,0.0,2019-03-05
cosmos,3.5493629156372712,6530.543815739328,0.0,2019-03-06
cosmos,4.9735687461423295,21.73449542064198,0.0,2019-03-07
cosmos,5.302412551328505,14204.898104381498,0.0,2019-03-08
cosmos,5.912536260783835,5525.738138603357,0.0,2019-03-09
cosmos,5.467036830588757,11725.973946088296,0.0,2019-03-10
cosmos,5.993913179929315,1140.701617272348,0.0,2019-03-11
cosmos,6.003677898661887,18.911585380784945,0.0,2019-03-12
cosmos,4.700521731172642,3188.128864167844,0.0,2019-03-13
cosmos,3.897236025165531,2785.00383594354,0.0,2019-03-14
cosmos,6.416644496392602,7198017.12935122,0.0,2019-03-15
cosmos,6.233417073176541,5635309.571785533,1472326624.4451358,2019-03-16
cosmos,5.4641441289707995,3032152.398123408,1290271156.3108008,2019-03-17
cosmos,3.8726341244990357,2208926.5407642093,914757269.9807022,2019-03-18
cosmos,4.306728600867673,2435551.4130299087,1017317601.7115281,2019-03-19
cosmos,4.285857984374575,3499648.5165091096,1012176445.0467892,2019-03-20
cosmos,4.223250249484494,3928709.515028898,997527313.0315177,2019-03-21
cosmos,3.5674262640658685,3753075.1256889,842664088.0098503,2019-03-22
cosmos,3.4420914707776977,4100044.8279158724,813018422.5935222,2019-03-23
cosmos,3.3400262733715294,3601266.2199359476,794504714.7712306,2019-03-24
cosmos,3.119899306940364,2518819.043978609,736923159.9891775,2019-03-25
cosmos,3.640200463210046,4686154.967144376,859970351.5225581,2019-03-26
cosmos,3.63973450393198,6735062.703609921,859728697.5702647,2019-03-27
cosmos,3.655400562604803,7250493.636829608,866975802.8442843,2019-03-28
cosmos,3.422499942811173,6061670.145991397,808383237.493588,2019-03-29
cosmos,3.443497091855137,4312592.349323003,813316151.2976321,2019-03-30
cosmos,3.401414524946267,3616979.151250541,803410570.3279575,2019-03-31
cosmos,3.5744414511343954,4247323.605826318,846799100.0780848,2019-04-01
cosmos,3.527284143170972,3919114.4722926877,838417735.1704301,2019-04-02
cosmos,3.7242470550065634,5604353.979955899,880049098.6794839,2019-04-03
cosmos,3.663364267001989,5193406.0689340085,872476480.3588849,2019-04-04
cosmos,3.7259407983477235,5535656.914960174,880467013.7714913,2019-04-05
cosmos,3.537351393919182,4297699.109229994,833427685.694844,2019-04-06
cosmos,4.563790001710099,5266494.96061477,1078639795.3159597,2019-04-07
cosmos,4.68956513412684,4503594.220224052,1105109183.794503,2019-04-08
cosmos,3.2283054265751767,1643079.1554956757,761786556.962683,2019-04-09
cosmos,5.371819770029897,1460936.180073629,1279388390.8590033,2019-04-10
cosmos,3.765090517940344,4847500.923415383,889920236.9815713,2019-04-11
cosmos,3.559131312565026,5596573.869200119,841100220.7344621,2019-04-12
cosmos,4.372678317153426,509322375.70132583,1032891344.9792871,2019-04-13
cosmos,4.285000910009362,4438586.411726258,1011839745.3786193,2019-04-14
cosmos,4.4421324201004015,4542591.727653425,1044309576.038277,2019-04-15
cosmos,4.270722843466171,4432822.30771066,1010619546.3541449,2019-04-16
cosmos,4.401791538363578,6704484.130559721,1049353168.7966118,2019-04-17
cosmos,4.335618154271742,5004567.918122884,1024196084.9492502,2019-04-18
cosmos,4.356914479916188,3948980.020709342,1028783184.5638717,2019-04-19
cosmos,4.878754910070025,6148391.599357556,1152069146.8875144,2019-04-20
cosmos,5.410868289829498,4303794.683957609,1277917336.5785453,2019-04-21
cosmos,5.2201619811027244,4503286.924882065,1232996826.3742604,2019-04-22
cosmos,4.31496275266641,14843442.723939857,1025570862.6105263,2019-04-23
cosmos,4.085294112693688,54375744.67587375,966067577.8315969,2019-04-24
cosmos,3.639769058250696,52916327.59814772,865542064.571966,2019-04-25
cosmos,3.3079683876376325,38047434.86406235,782672080.7256955,2019-04-26
cosmos,3.6915938580489422,34144870.95378929,869768661.3588303,2019-04-27
cosmos,3.4398958383830625,25610960.316252157,816043309.2857027,2019-04-28
cosmos,4.4123677135050725,87601496.74841303,1043926396.2850736,2019-04-29
cosmos,3.713481608937613,78367793.1867986,883823251.0599166,2019-04-30
cosmos,3.9082387214696155,53721369.01613162,929465480.449464,2019-05-01
cosmos,4.370483942075347,88733627.80816801,1039307332.1762245,2019-05-02
cosmos,4.5367984276933635,70089563.53871723,1078541197.5552518,2019-05-03
cosmos,5.272389116184585,163023271.84696242,1254577786.9170454,2019-05-04
cosmos,5.2344903928024955,151490331.86623943,1246906897.2611127,2019-05-05
cosmos,4.845210798142988,68279310.74745756,1154754124.6220956,2019-05-06
cosmos,4.728409522125743,57941291.87215019,1126505390.8459737,2019-05-07
cosmos,4.620899042646727,60313729.90586265,1106666542.0988395,2019-05-08
cosmos,4.353026395766152,59602581.358196944,1036759448.5761645,2019-05-09
cosmos,3.8895538220050003,70713721.85267979,929140013.4675716,2019-05-10
cosmos,3.8330995217110426,55655191.342396386,915120388.4223504,2019-05-11
cosmos,4.096789329932594,72407374.20218433,970754458.610573,2019-05-12
cosmos,3.798988220894689,48771540.70586631,903560248.0281584,2019-05-13
cosmos,3.928745372499196,64196053.661983386,937133064.4118882,2019-05-14
cosmos,4.00061471822549,65087219.06048546,955000296.9345831,2019-05-15
cosmos,4.5457468456025625,68932195.39406478,1081578748.7783048,2019-05-16
cosmos,4.276578291292598,75207448.57738052,1020530336.4978063,2019-05-17
cosmos,4.415701096586383,103523916.49723907,1049499626.5821162,2019-05-18
cosmos,4.756773016090144,67816828.86852692,1139734601.3849974,2019-05-19
cosmos,4.880739269437048,74701560.6073049,1167632365.9810317,2019-05-20
cosmos,4.73712942616022,63305901.50585048,1134307982.6106646,2019-05-21
cosmos,4.7455777688789125,56337149.74347439,1133649652.429121,2019-05-22
cosmos,4.337075775233234,47340333.14387765,1037003747.1256449,2019-05-23
cosmos,4.328112239351113,86576348.76321535,1032650729.8384689,2019-05-24
cosmos,4.488255092365846,143101651.59650552,1073540860.3226427,2019-05-25
cosmos,4.393736875602293,37074600.20974797,1049743560.8700153,2019-05-26
cosmos,4.502143276628875,43569587.3113311,1079110733.4688156,2019-05-27
cosmos,4.68948131365474,146379471.06700486,1121472324.8139734,2019-05-28
cosmos,4.780288251258525,125457018.8237156,1142089689.1861775,2019-05-29
cosmos,4.6989172283687415,94482360.25260422,1124961749.2339528,2019-05-30
cosmos,5.903827983572975,322782803.1227,1415685354.6001813,2019-05-31
cosmos,5.836199382750526,160627942.79961953,1397957412.300526,2019-06-01
cosmos,5.787452318795735,141421308.0618986,1385123171.874825,2019-06-02
cosmos,6.378361250882932,104202916.95291944,1523433913.2346172,2019-06-03
cosmos,6.581428554509484,186355933.75407293,1589767941.515858,2019-06-04
cosmos,5.87006699364581,149162467.1057417,1404927620.8704772,2019-06-05
cosmos,6.163465369533785,125440042.41888915,1474290669.479478,2019-06-06
