Id,Prices,Volumes,Market_Cap,Date
tether,1.0037869871018303,98531640.67384937,2447323371.727482,2018-08-15
tether,1.0000759377722463,109675394.8523238,2434993162.27591,2018-08-16
tether,0.9868326443137994,104232705.56028168,2405947943.302754,2018-08-17
tether,0.9985890863876131,69267509.06283951,2433497751.643381,2018-08-18
tether,1.0000519578297318,92002426.00356773,2439015130.283011,2018-08-19
tether,1.0003604972572533,67654795.70779435,2438871838.531738,2018-08-20
tether,1.0017850614180555,63726024.194949284,2725078677.2575154,2018-08-21
tether,1.0022845116819183,61453618.35585492,2728553308.795219,2018-08-22
tether,0.9999428969328549,94456844.90545014,2716639197.0934076,2018-08-23
tether,1.0032344521602297,39667161.36003168,2731483650.83002,2018-08-24
tether,1.0020586700462926,45923369.03624835,2727971118.950374,2018-08-25
tether,1.000952790056546,31057541.50815508,2722535740.346884,2018-08-26
tether,0.9981899575637198,32137787.484920904,2723771032.1156235,2018-08-27
tether,1.0049770910822666,69855020.1732918,2732665666.390831,2018-08-28
tether,1.0044181368049123,106117405.91963519,2715010128.8133636,2018-08-29
tether,1.003258736993496,120273727.76368591,2728039077.1536984,2018-08-30
tether,0.9997843215537942,114431190.87947384,2721520394.7395663,2018-08-31
tether,1.0010978883619572,99498842.62877457,2816280697.763921,2018-09-01
tether,1.0008254355256239,112457670.28123234,2815472562.5224586,2018-09-02
tether,1.0001495128293068,128944425.9449654,2813189896.093035,2018-09-03
tether,0.997555937657755,83707328.68521567,2809398139.49908,2018-09-04
tether,0.9989595226518219,92325772.09442899,2810162813.893949,2018-09-05
tether,0.9927298764326596,159199540.9012459,2794774719.116717,2018-09-06
tether,0.9997195628851601,171456014.9987444,2811537527.322656,2018-09-07
tether,0.999818359721254,131660254.75007541,2812652630.8500752,2018-09-08
tether,0.9994603063159336,109505173.3086093,2811569543.7653465,2018-09-09
tether,1.0019226771600194,139319186.6175836,2821504022.42089,2018-09-10
tether,0.9987512506699777,145188131.89828366,2811552368.644348,2018-09-11
tether,0.9996731784805308,149542385.36673272,2812137479.260313,2018-09-12
tether,0.9994016798600666,144294630.3208605,2811471886.824074,2018-09-13
tether,0.9993476701112308,147259662.45284465,2787130230.2517676,2018-09-14
tether,0.9999709089213654,153457980.90182647,2786121046.515283,2018-09-15
